Schools,Department,Link,Race,Gender,Name,Title,Website,Photo.Link,Research.Area
Mississippi State University,mathematics,https://www.math.msstate.edu/,Black,Woman,Velinda Calvert,Assistant Professor,https://www.math.msstate.edu/directory/vcalvert,https://academicphotos.s3.amazonaws.com/mathematics/Mississippi_State_University/Dr._Velinda_Calvert.jpg,"semi-infinite ordinary differential equations, function approximations, and bernoulli functions"
New York University,mathematics,https://math.nyu.edu/,Black,Woman,Sara Shamekh,Assistant Professor,https://sshamekh.com/home/,https://academicphotos.s3.amazonaws.com/mathematics/New_York_University/Shamekh_Sara.jpg,"understanding and modeling atmospheric processes that are too small to be resolved by climate models, specifically atmospheric boundary layer processes and moist convection"
North Carolina State University,mathematics,https://math.sciences.ncsu.edu/,Hispanic,Woman,Laura Colmenarejo,Assistant Professor,https://math.sciences.ncsu.edu/people/lcolmen/,https://academicphotos.s3.amazonaws.com/mathematics/North_Carolina_State_University/Laura_Colmenarejo.jpg,"algebraic combinatorics, symmetric functions and their generalizations, enumerative combinatorics, representation theory of finite groups and related algebras"
North Carolina State University,mathematics,https://math.sciences.ncsu.edu/,Hispanic,Man,Yairon Cid Ruiz,Assistant Professor,https://math.sciences.ncsu.edu/people/ycidrui/,https://academicphotos.s3.amazonaws.com/mathematics/North_Carolina_State_University/Yairon_Cid_Ruiz.jpg,commutative algebra and algebraic geometry
North Dakota State University,mathematics,https://www.ndsu.edu/math/,Hispanic,Woman,Maria De Los Angeles Alfonseca-Cubero,Professor,https://www.ndsu.edu/pubweb/~alfonsec/,https://academicphotos.s3.amazonaws.com/mathematics/North_Dakota_State_University/maria-alfonseca-cubero.jpeg,"geometry of convex bodies in euclidean space and their asymptotic behavior, utilizing methods from harmonic and fourier analysis?"
Northeastern University,mathematics,https://cos.northeastern.edu/mathematics/,Black,Man,Jonathan Esole,Associate Professor,https://cos.northeastern.edu/people/jonathan-esole/,https://academicphotos.s3.amazonaws.com/mathematics/Northeastern_University/Jonathan_Esole.jpg,string theory
Northeastern University,mathematics,https://cos.northeastern.edu/mathematics/,Black,Man,Jose Perea,Associate Professor,https://cos.northeastern.edu/people/jose-perea/,https://academicphotos.s3.amazonaws.com/mathematics/Northeastern_University/Jose_Perea.jpg,"algebraic and computational topology, data science"
Northeastern University,mathematics,https://cos.northeastern.edu/mathematics/,Hispanic,Woman,Lace Padilla,Assistant Professor,https://cos.northeastern.edu/people/lace-padilla/,https://academicphotos.s3.amazonaws.com/mathematics/Northeastern_University/Lace_Padilla.jpg,visual decision-making and spatial cognition
Northwestern University,mathematics,https://www.math.northwestern.edu/,Hispanic,Man,Santiago Canez,Professor,https://www.math.northwestern.edu/people/faculty/santiago-canez.html,https://academicphotos.s3.amazonaws.com/mathematics/Northwestern_University/santiago-canez.jpg,groupoids and sympletic geometry
Ohio State University,mathematics,https://math.osu.edu/,Hispanic,Woman,Angelica Cueto,Associate Professor,https://math.osu.edu/people/cueto.5,https://academicphotos.s3.amazonaws.com/mathematics/Ohio_State_University/Angelica_Cueto.jpg,"tropical geometry, algebraic geometry"
Ohio State University,mathematics,https://math.osu.edu/,Hispanic,Man,Cesar Cuenca,Assistant Professor,https://math.osu.edu/people/cuenca.2,https://academicphotos.s3.amazonaws.com/mathematics/Ohio_State_University/cesar+cuenca.jpeg,"probability, algebraic combinatorics"
Ohio State University,mathematics,https://math.osu.edu/,Hispanic,Man,Luis Casian,Professor,https://math.osu.edu/people/casian.1,https://academicphotos.s3.amazonaws.com/mathematics/Ohio_State_University/Luis_Casian.jpg,"representation theory, representation theory of real semisimple lie groups"
Ohio State University,mathematics,https://math.osu.edu/,Black,Man,John Johnson,Assistant Professor,https://math.osu.edu/people/johnson.5316,https://academicphotos.s3.amazonaws.com/mathematics/Ohio_State_University/ohn_Johnson.jpg,"topological algebra, algebra in the stone�?ech compactification"
Old Dominion University,mathematics,https://www.odu.edu/math,Black,Man,Norou Diawara,Professor,http://www.odu.edu/~ndiawara,https://academicphotos.s3.amazonaws.com/mathematics/Old_Dominion_University/NOROU_DIAWARA.jpeg,"multivariate analysis, biological modeling, probability theory, estimation techniques"
Pennsylvania State University,mathematics,https://science.psu.edu/math,Black,Woman,Aissa Wade,Professor,https://science.psu.edu/math/people/auw4,https://academicphotos.s3.amazonaws.com/mathematics/Pennsylvania_State_University/Aissa_Wade.jpg,"differential geometry, symplectic geometry"
Pennsylvania State University,mathematics,https://science.psu.edu/math,Hispanic,Woman,Carina Curto,Professor,https://science.psu.edu/math/people/cpc16,https://academicphotos.s3.amazonaws.com/mathematics/Pennsylvania_State_University/Carina_Curto.jpeg,"theoretical and computational, neuroscience"
Rice University,mathematics,https://math.rice.edu/,Black,Woman,Chelsea Walton,Professor,https://profiles.rice.edu/faculty/chelsea-walton,https://academicphotos.s3.amazonaws.com/mathematics/Rice_University/Chelsea_Walton.jpg,noncommutative algebra and representation theory
Rutgers University-New Brunswick,mathematics,https://www.math.rutgers.edu/,Hispanic,Man,Juan Pablo Mejia Ramos,Professor,https://www.math.rutgers.edu/people/department-directory/detail/344-department-directory/1767-mejia-ramos-juan-pablo,https://academicphotos.s3.amazonaws.com/mathematics/Rutgers_University_New_Brunswick/JUAN_PABLO_MEJIA_RAMOS.jpeg,mathematics education
Temple University,mathematics,https://math.cst.temple.edu/,Hispanic,Man,Gerardo A. Mendoza,Professor,https://cst.temple.edu/about/faculty-staff/gerardo-a-mendoza,https://academicphotos.s3.amazonaws.com/mathematics/Temple_University/GERADO_A_MENDOZA.jpeg,linear partial differential equations
Texas Tech University,mathematics,https://www.math.ttu.edu/,Hispanic,Man,Giorgio Bornia,Associate Professor,https://www.math.ttu.edu/~gbornia/,https://academicphotos.s3.amazonaws.com/mathematics/Texas_Tech_University/Giorgio_Bornia_.jpg,"optimal control for partial differential equations, fluid dynamics, multi-physics problems (fluid-structure interaction, magnetohydrodynamics, fluid flows in porous media)"
Texas Tech University,mathematics,https://www.math.ttu.edu/,Black,Woman,Raegan Higgins,Professor,https://www.depts.ttu.edu/math/raeganhiggins/,https://academicphotos.s3.amazonaws.com/mathematics/Texas_Tech_University/Raegan_Higgins.jpg,oscillation criteria for certain linear and nonlinear second order dynamic equations
Tufts University,mathematics,https://math.tufts.edu/,Hispanic,Man,Eric Quinto,Robinson Professor,https://math.tufts.edu/people/faculty/eric-quinto,https://academicphotos.s3.amazonaws.com/mathematics/Tufts_University/Eric_Quinto.jpg,tomography
Tulane University,mathematics,https://sse.tulane.edu/math,Hispanic,Woman,Ricardo Cortez,Pendergraft William Larkin Duren Professor,https://sse.tulane.edu/ricardo-cortez,https://academicphotos.s3.amazonaws.com/mathematics/Tulane_University/Ricardo_Cortez.jpg,"computational fluid dynamics, numerical methods"
University of Alabama,mathematics,https://math.ua.edu/,Hispanic,Man,David Cruz-Uribe,Professor,https://math.ua.edu/people/david-cruz-uribe/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Alabama/David_Cruz-Uribe.jpg,analysis
University of Alabama,mathematics,https://math.ua.edu/,Hispanic,Man,Roberto Toro-Rodriguez,Assistant Professor,https://math.ua.edu/people/roberto-toro-rodriguez/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Alabama/Roberto_Toro-Rodriguez.jpg,math education
University of Alabama,mathematics,https://math.ua.edu/,Black,Man,Roger Sidje,Professor,https://math.ua.edu/people/roger-b-sidje/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Alabama/Roger_Sidje.jpg,applied & computational math
University of Alabama at Birmingham,mathematics,https://www.uab.edu/cas/mathematics/,Black,Man,Marius N. Nkashama,Professor,https://www.uab.edu/cas/mathematics/people/faculty-directory/marius-nkashama,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Alabama_at_Birmingham/Marius_N._Nkashama.jpg,"nonlinear partial differential equations and applications, nonlinear analysis, continuous dynamical systems"
University of Alabama in Huntsville,mathematics,https://www.uah.edu/science/departments/math,Black,Man,Toka Diagana,Professor,https://www.uah.edu/science/departments/math/math-faculty-staff/toka-diagana,"https://academicphotos.s3.amazonaws.com/mathematics/University_of_Alabama_in_Huntsville/Toka_Diagana,_Ph.D..jpg","evolution equations, stochastic differential equations"
University of Arizona,mathematics,https://math.arizona.edu/,Hispanic,Man,Pedro Aceves Sanchez,Assistant Professor,https://www.math.arizona.edu/people/pedroas,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Arizona/Pedro_Aceves_Sanchez.jpg,"analysis and its applications, computational science and numerical analysis"
University of Arizona,mathematics,https://math.arizona.edu/,Hispanic,Man,Tonatiuh Sanchez Vizuet,Assistant Professor,https://www.math.arizona.edu/people/tonatiuh,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Arizona/Tonatiuh_Sanchez-_Vizuet.jpg,"numerical analysis, scientific computing"
"University of California, Davis",mathematics,https://www.math.ucdavis.edu/,Hispanic,Woman,Mariel Vazquez,Professor,https://www.math.ucdavis.edu/people/general-profile?fac_id=mariel,"https://academicphotos.s3.amazonaws.com/mathematics/University_of_California,_Davis/Mariel_Vazquez.jpg","interface , polymer physics, and molecular biology"
"University of California, Los Angeles",mathematics,https://www.math.ucla.edu/,Hispanic,Man,Joaquin Moraga,Assistant Professor,https://www.math.ucla.edu/~jmoraga/,"https://academicphotos.s3.amazonaws.com/mathematics/University_of_California,_Los_Angeles/Joaquin_Moraga.jpg",algebraic geometry
"University of California, Los Angeles",mathematics,https://www.math.ucla.edu/,Black,Man,Wilfrid Gangbo,Professor,https://www.math.ucla.edu/~wgangbo/,"https://academicphotos.s3.amazonaws.com/mathematics/University_of_California,_Los_Angeles/Wilfrid_Gangbo.jpg",calculus of variations; nonlinear analysis
"University of California, Riverside",mathematics,https://mathweb.ucr.edu/,Hispanic,Man,Patricio Gallardo Candela,Assistant Professor,https://profiles.ucr.edu/app/home/profile/pgallard,"https://academicphotos.s3.amazonaws.com/mathematics/University_of_California,_Riverside/Patricio_Gallardo_Candela.jpg",algebraic geometry
"University of California, Santa Barbara",mathematics,https://www.math.ucsb.edu/,Hispanic,Man,Carlos Garcia-Cervera,Professor,https://web.math.ucsb.edu/~cgarcia/,"https://academicphotos.s3.amazonaws.com/mathematics/University_of_California,_Santa_Barbara/Carlos_Garcia-Cervera.jpg",mathematical aspects of materials science. calculus of variations
"University of California, Santa Barbara",mathematics,https://www.math.ucsb.edu/,Hispanic,Man,Gustavo Ponce,Professor,https://web.math.ucsb.edu/~ponce/profile.html,"https://academicphotos.s3.amazonaws.com/mathematics/University_of_California,_Santa_Barbara/Gustavo_Ponce.jpg","mathematical physics, harmonic analysis"
"University of California, Santa Barbara",mathematics,https://www.math.ucsb.edu/,Hispanic,Man,Hector D. Ceniceros,Professor,https://web.math.ucsb.edu/%7Ehdc/profile.html,"https://academicphotos.s3.amazonaws.com/mathematics/University_of_California,_Santa_Barbara/Hector_D._Ceniceros_.jpg",numerical analysis. soft materials and complex fluids.
University of Central Florida,mathematics,https://sciences.ucf.edu/math/,Hispanic,Man,Abey Lopez-Garcia,Associate Professor,https://sciences.ucf.edu/math/person/abey-lopez-garcia/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Central_Florida/Abey-Lopez-Garcia.jpg,"multiorthogonal polynomials, minimal energy problems and potential theory"
University of Central Florida,mathematics,https://sciences.ucf.edu/math/,Hispanic,Woman,Katiuscia Teixeira,Assistant Professor,https://sciences.ucf.edu/math/person/katiuscia-teixeira/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Central_Florida/Katiuscia_Teixeira.jpg,math education: synthesis and evaluation of designed teaching strategies and new approaches to mathematics theorems
University of Colorado Boulder,mathematics,https://www.colorado.edu/math/,Black,Man,Richard Green,Professor,https://www.colorado.edu/math/richard-green,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Colorado_Boulder/Richard_Green.jpg,"algebraic lie theory, combinatorics and representation theory"
University of Connecticut,mathematics,https://math.uconn.edu/,Hispanic,Man,Alvaro Lozano-Robledo,Professor,https://math.uconn.edu/person/alvaro-lozano-robledo/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Connecticut/Alvaro_Lozano-Robledo.jpg,"algebraic number theory (more concretely, arithmetic geometry)"
University of Florida,mathematics,https://math.ufl.edu/,Black,Man,Calistus Ngonghala,Associate Professor,http://people.clas.ufl.edu/calistusnn,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Florida/Calistus_Ngonghala.jpg,"ecology of poverty and disease, infectious disease modeling"
University of Illinois Chicago,mathematics,https://math.uic.edu/,Black,Man,Danny Martin,Professor,https://mscs.uic.edu/profiles/dbmartin/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Illinois_Chicago/DANNY_MARTIN.png,understanding the salience of race and identity in black learners' mathematical experiences
University of Illinois Chicago,mathematics,https://math.uic.edu/,Black,Man,Gerard Awanou,Professor,https://mscs.uic.edu/profiles/awanou/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Illinois_Chicago/GERAD_AWANOU.jpeg,numerical analysis of partial differential equations
University of Illinois Chicago,mathematics,https://math.uic.edu/,Black,Man,Ronnie Nagloo,Associate Professor,https://mscs.uic.edu/profiles/jnagloo/,https://academicphotos.s3.amazonaws.com/mathematics/University_of_Illinois_Chicago/RONNIE_NAGLOO.jpeg,"differential algebra, model theory and number theory"
