seminar_link,university,department,seminar name,university,department,seminar name
https://lsa.umich.edu/physics/news-events/seminars-colloquia/hep-astro-seminars.html#date=2023-11-22&view=month,University of Michigan,Physics,HEP (High Energy Physics) - Astro Seminars,University of Michigan,Physics,HEP (High Energy Physics) - Astro Seminars
https://chem.ucr.edu/events,"University of California, Riverside",Chemistry,CHEM 250 Seminar,"University of California, Riverside",Chemistry,CHEM 250 Seminar
https://www.uta.edu/academics/schools-colleges/engineering/academics/departments/cse/colloquia,University of Texas at Arlington,Computer Science,Colloquia,University of Texas at Arlington,Computer Science,Colloquia
https://cse.umn.edu/ima/data-science-seminars,University of Minnesota,Mathematics,IMA Data Science Seminar,University of Minnesota,Mathematics,IMA Data Science Seminar
https://events.natsci.msu.edu/index.aspx#event-details/9a61efff-7941-4dc0-b398-4a73715983a5,Michigan State University,Chemistry,Analytical Chemistry Seminar,Michigan State University,Chemistry,Analytical Chemistry Seminar
https://www.physics.colostate.edu/colloquia-table/,Colorado State University,Physics,Colloquia,Colorado State University,Physics,Colloquia
https://chem.ku.edu/analytical-seminars,University of Kansas,Chemistry,Analytical Seminars,University of Kansas,Chemistry,Analytical Seminars
https://cse.umn.edu/chem/past-seminars-events?field_category_target_id=4081,University of Minnesota,Chemistry,Departmental Seminar,University of Minnesota,Chemistry,Departmental Seminar
https://www.math.princeton.edu/events/seminars/analysis-fluids-and-related-topics/archive/254,Princeton University,Mathematics,Analysis of Fluids and Related Topics,Princeton University,Mathematics,Analysis of Fluids and Related Topics
https://events.natsci.msu.edu/#event-details/31cb6a7e-9176-49f1-a40b-87740457e236,Michigan State University,Chemistry,Physical Chemistry Seminar,Michigan State University,Chemistry,Physical Chemistry Seminar
https://lsa.umich.edu/math/seminars/seminars-and-colloquia/logic.html#view=month,University of Michigan,Mathematics,Logic,University of Michigan,Mathematics,Logic
https://www.math.northwestern.edu/activities/seminars/?group=InGeAnSe&startDate=2023-11-03T05%3A00%3A00.000Z&endDate=2023-11-17T06%3A00%3A00.000Z&days=undefined,Northwestern University,Mathematics,Informal Geometric Analysis Seminar,Northwestern University,Mathematics,Informal Geometric Analysis Seminar
https://docs.google.com/document/d/1L022-Z8qaa_8f-X4-SCKm7yLFJJOG2GzeXpjoR5XQu8/edit,Rice University,Mathematics,Analysis Seminar,Rice University,Mathematics,Analysis Seminar
https://www.math.tamu.edu/seminars/topology/,Texas A&M University,Mathematics,Topology Seminar,Texas A&M University,Mathematics,Topology Seminar
https://mathematics.stanford.edu/events/topology,Stanford University,Mathematics,Topology Seminar,Stanford University,Mathematics,Topology Seminar
https://clas.ucdenver.edu/chemistry/seminars-and-events,University of Colorado Denver,Chemistry,Seminar Series,University of Colorado Denver,Chemistry,Seminar Series
https://mae.princeton.edu/about-mae/events/crocco-colloquium,Princeton University,Mechanical Engineering,Crocco Colloquium,Princeton University,Mechanical Engineering,Crocco Colloquium
https://events.wayne.edu/search/?q=probability+and+statistics,Wayne State University,Mathematics,Probability and Statistics,Wayne State University,Mathematics,Probability and Statistics
https://chemistry.emory.edu/home/about/calendar.html,Emory University,Chemistry,Chemistry Seminar,Emory University,Chemistry,Chemistry Seminar
https://mathematics.stanford.edu/events/probability,Stanford University,Mathematics,Probability Seminar,Stanford University,Mathematics,Probability Seminar
https://dornsife.usc.edu/chemistry/event-calendar/,University of Southern California,Chemistry,Seminars,University of Southern California,Chemistry,Seminars
https://math.yale.edu/calendar/grid/month/2023-08?term_node_tid_depth_join=121,Yale University,Mathematics,Geometry and Topology Learning Seminar,Yale University,Mathematics,Geometry and Topology Learning Seminar
https://lsa.umich.edu/math/seminars/seminars-and-colloquia/financial-actuarial-mathematics.html#date=2023-08-10&view=month,University of Michigan,Mathematics,Financial/Actuarial Mathematics,University of Michigan,Mathematics,Financial/Actuarial Mathematics
https://lsa.umich.edu/chem/news-events/all-events/chemical-education-events.html#date=2023-11-08&view=month,University of Michigan,Chemistry,Chemical Education Events,University of Michigan,Chemistry,Chemical Education Events
https://www.mathsci.udel.edu/events/seminars-and-colloquia/probability,University of Delaware,Mathematics,Probability and Stochastic Processes Seminar,University of Delaware,Mathematics,Probability and Stochastic Processes Seminar
https://cs.uchicago.edu/news-events/events/calendar/,University of Chicago,Computer Science,Seminar,University of Chicago,Computer Science,Seminar
https://mathematics.stanford.edu/events/analysis-pde,Stanford University,Mathematics,Analysis & PDE Seminar,Stanford University,Mathematics,Analysis & PDE Seminar
https://lsa.umich.edu/physics/news-events/seminars-colloquia/astronomy-colloquia.html,University of Michigan,Physics,Astronomy Colloquia,University of Michigan,Physics,Astronomy Colloquia
https://www.mathsci.udel.edu/events/seminars-and-colloquia/discrete-mathematics,University of Delaware,Mathematics,Discrete Mathematics/Algebra Seminar,University of Delaware,Mathematics,Discrete Mathematics/Algebra Seminar
https://events.wsu.edu/university-category/computer-science/2023/09/,Washington State University,Computer Science,CySER Seminar,Washington State University,Computer Science,CySER Seminar
https://physics.rutgers.edu/events/seminars?view=article&id=2639,Rutgers University-New Brunswick,Physics,Condensed Matter Seminar,Rutgers University-New Brunswick,Physics,Condensed Matter Seminar
https://www.me.uh.edu/research/seminars,University of Houston,Mechanical Engineering,Seminars,University of Houston,Mechanical Engineering,Seminars
https://physics.ucdavis.edu/news-events/colloquia-and-seminars/nuclear,"University of California, Davis",Physics,Nuclear Seminar,"University of California, Davis",Physics,Nuclear Seminar
https://events.umich.edu/group/4900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://math.columbian.gwu.edu/university-seminar-computability-complexity-and-algebraic-structure,George Washington University,Mathematics,"University Seminar (CCAS): Computability, Complexity, and Algebraic Structure",George Washington University,Mathematics,"University Seminar (CCAS): Computability, Complexity, and Algebraic Structure"
https://physics.ucsd.edu/events/seminars-colloquia,"University of California, San Diego",Physics,Physics Colloquia,"University of California, San Diego",Physics,Physics Colloquia
https://physics-astronomy.jhu.edu/series/particle-physics-theory-seminar-series/,Johns Hopkins University,Physics,Theoretical Particle Physics Seminars,Johns Hopkins University,Physics,Theoretical Particle Physics Seminars
https://as.tufts.edu/physics/news-events/seminars/condensed-matter-seminar,Tufts University,Physics,Condensed Matter Seminar,Tufts University,Physics,Condensed Matter Seminar
https://jdhsmith.math.iastate.edu/math/seminar.htm,Iowa State University,Mathematics,Combinatorics/Algebra Seminar,Iowa State University,Mathematics,Combinatorics/Algebra Seminar
https://physics.fsu.edu/nuclear_seminar,Florida State University,Physics,Nuclear Seminar,Florida State University,Physics,Nuclear Seminar
https://math.olemiss.edu/statistics-seminar/,University of Mississippi,Mathematics,Probability & Statistics Seminar,University of Mississippi,Mathematics,Probability & Statistics Seminar
https://cas.okstate.edu/cas_events/,Oklahoma State University-Stillwater,Physics,Physics Colloquium,Oklahoma State University-Stillwater,Physics,Physics Colloquium
https://www.astro.sunysb.edu/astro/seminars_share.html,Stony Brook University,Physics,Astronomy and Astrophysics Seminar,Stony Brook University,Physics,Astronomy and Astrophysics Seminar
https://www.its.caltech.edu/~cps/,California Institute of Technology,Physics,Chemical Physics Seminars,California Institute of Technology,Physics,Chemical Physics Seminars
https://sse.tulane.edu/pep/seminars,Tulane University,Physics,Physics and Engineering Physics Seminars,Tulane University,Physics,Physics and Engineering Physics Seminars
https://math.nd.edu/events/calendar/logic-seminars/,University of Notre Dame,Mathematics,Logic Seminars,University of Notre Dame,Mathematics,Logic Seminars
https://math.msu.edu/research/seminar.aspx?seriesId=50,Michigan State University,Mathematics,Applied Mathematics Seminar,Michigan State University,Mathematics,Applied Mathematics Seminar
https://danielalvarezgavela.com/mit-symplectic-seminar/,Massachusetts Institute of Technology,Mathematics,Symplectic Seminar,Massachusetts Institute of Technology,Mathematics,Symplectic Seminar
https://mathanddata.wvu.edu/news-and-events/seminars,West Virginia University,Mathematics,Seminars,West Virginia University,Mathematics,Seminars
https://cmse.msu.edu/NewsEvents/cmse_seminar/cmse_seminar.aspx,Michigan State University,Computer Science,CMSE Seminar,Michigan State University,Computer Science,CMSE Seminar
https://www.umass.edu/mathematics-statistics/seminars/algebraic-topology-learning-seminar,University of Massachusetts Amherst,Mathematics,Algebraic Topology Learning Seminar,University of Massachusetts Amherst,Mathematics,Algebraic Topology Learning Seminar
https://www.cs.cornell.edu/content/spring-2024-theory-seminar,Cornell University,Computer Science,Theory Seminar,Cornell University,Computer Science,Theory Seminar
https://chemistry.artsandsciences.baylor.edu/about-us/colloquium,Baylor University,Chemistry,Colloquium,Baylor University,Chemistry,Colloquium
https://www.math.wsu.edu/Calendar/,Washington State University,Mathematics,Mathematical Biology,Washington State University,Mathematics,Mathematical Biology
https://phys.uic.edu/our-events/?event_month=08&event_day=1&event_year=2023,University of Illinois Chicago,Physics,Biophysics Seminar,University of Illinois Chicago,Physics,Biophysics Seminar
https://lsa.umich.edu/chem/news-events/all-events/inorganic-chemistry-events.html#date=2023-08-08&view=month,University of Michigan,Chemistry,Inorganic Chemistry Events,University of Michigan,Chemistry,Inorganic Chemistry Events
https://pi.math.cornell.edu/m/event-list-p/algebraicgeom,Cornell University,Mathematics,Algebraic Geometry Seminar,Cornell University,Mathematics,Algebraic Geometry Seminar
https://artsandsciences.syracuse.edu/physics/physics-events/physics-colloquia/,Syracuse University,Physics,Physics Colloquia,Syracuse University,Physics,Physics Colloquia
https://sciences.utsa.edu/chemistry/seminars.html,University of Texas at San Antonio,Chemistry,Chemistry Seminars,University of Texas at San Antonio,Chemistry,Chemistry Seminars
https://cs.ucsb.edu/ (at the bottom),"University of California, Santa Barbara",Computer Science,Colloquium,"University of California, Santa Barbara",Computer Science,Colloquium
https://math.nd.edu/events/calendar/colloquia/,University of Notre Dame,Mathematics,Colloquia,University of Notre Dame,Mathematics,Colloquia
https://math.nd.edu/events/calendar/model-theory-seminars/,University of Notre Dame,Mathematics,Model Theory Seminars,University of Notre Dame,Mathematics,Model Theory Seminars
https://www.physics.purdue.edu/events/nuclear-physics-seminar/archive.html,Purdue University,Physics,Nuclear Physics Seminar,Purdue University,Physics,Nuclear Physics Seminar
https://science.psu.edu/events-and-lectures,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://math.nd.edu/events/calendar/felix-klein-seminars/,University of Notre Dame,Mathematics,Felix Klein Seminars,University of Notre Dame,Mathematics,Felix Klein Seminars
https://toc.csail.mit.edu/node/424,Massachusetts Institute of Technology,Computer Science,Theory of Computation Colloquium Series,Massachusetts Institute of Technology,Computer Science,Theory of Computation Colloquium Series
https://www.cs.washington.edu/events/colloquia,University of Washington,Computer Science,Colloquia,University of Washington,Computer Science,Colloquia
https://mathanddata.wvu.edu/news-and-events/colloquia,West Virginia University,Mathematics,Colloquia,West Virginia University,Mathematics,Colloquia
https://math-cal.cloud.science.psu.edu/events/seminar/393/2023,Pennsylvania State University,Mathematics,Teaching and Learning Seminar,Pennsylvania State University,Mathematics,Teaching and Learning Seminar
https://math.columbian.gwu.edu/colloquium-fifty-years-guesses-plastic-mastermind-silicon-wordle,George Washington University,Mathematics,Colloquium,George Washington University,Mathematics,Colloquium
https://theory.cs.rutgers.edu/theory_seminar,Rutgers University-New Brunswick,Mathematics,DIMACS Theory of Computing Seminar,Rutgers University-New Brunswick,Mathematics,DIMACS Theory of Computing Seminar
https://www-math.umd.edu/research/seminars/dynamics-seminar.html,"University of Maryland, College Park",Mathematics,Dynamics Seminar,"University of Maryland, College Park",Mathematics,Dynamics Seminar
